Zona,Quarter,horas,WPD_mean,WPD_p50,WPD_p90,WPD_PI_low90,WPD_PI_high90,E_free_kWh_m2,E_PI_low90,E_PI_high90,FNRR,coh,E_usable_kWh_m2,E_usable_PI_low90,E_usable_PI_high90
2,2026Q3,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,6.14795423853562e+41,20.1519263948134,0,1.35746829586866e+42,0.0434284526585329,0.956571547341467,19.276759413398,0,1.29851554824607e+42
2,2026Q4,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,1.0075699806025e+43,20.1519263948134,0,2.22471451717031e+43,0.0434284526585329,0.956571547341467,19.276759413398,0,2.12809860808263e+43
2,2027Q1,2160,9.12677825852056,8.35831684733466,15.3695121886375,0,1.46636785761145e+44,19.7138410384044,0,3.16735457244073e+44,0.0434382273862235,0.956561772613776,18.8575067287223,0,3.02977030431026e+44
2,2027Q2,2184,9.12677825852056,8.35831684733466,15.3695121886375,0,1.99562134133445e+45,19.9328837166089,0,4.35843700947443e+45,0.0434332863150833,0.956566713684917,19.0671330710602,0,4.16913576695567e+45
2,2027Q3,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,2.61664708253461e+46,20.1519263948134,0,5.77755675823642e+46,0.0434284526585329,0.956571547341467,19.276759413398,0,5.52664640807936e+46
2,2027Q4,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,3.25316815040757e+47,20.1519263948134,0,7.18299527609991e+47,0.0434284526585329,0.956571547341467,19.276759413398,0,6.87104890580534e+47
2,2028Q1,2184,9.12677825852056,8.35831684733466,15.3695121886375,0,3.74950245097165e+48,19.9328837166089,0,8.18891335292208e+48,0.0434332863150833,0.956566713684917,19.0671330710602,0,7.83324193465521e+48
2,2028Q2,2184,9.12677825852056,8.35831684733466,15.3695121886375,0,4.06492560334599e+49,19.9328837166089,0,8.87779751770765e+49,0.0434332863150833,0.956566713684917,19.0671330710602,0,8.49220559627371e+49
2,2028Q3,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,4.26689497741231e+50,20.1519263948134,0,9.42130411012639e+50,0.0434284526585329,0.956571547341467,19.276759413398,0,9.01215145059812e+50
2,2028Q4,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,4.30658873829979e+51,20.1519263948134,0,9.50894793416593e+51,0.0434284526585329,0.956571547341467,19.276759413398,0,9.09598903897455e+51
3,2017Q1,2159,6.15016877299237,4.07834848558224,11.9979528823464,6.15016877299237,6.15016877299237,13.2782143808905,13.2782143808905,13.2782143808905,0.101947431265665,0.898052568734335,11.9245345329639,11.9245345329639,11.9245345329639
3,2017Q2,2184,11.9539739760798,6.48157401002677,25.9865652316809,11.9539739760798,11.9539739760798,26.1074791637584,26.1074791637584,26.1074791637584,0.0717436807169369,0.928256319283063,24.2344325143096,24.2344325143096,24.2344325143096
3,2017Q3,2208,20.9775018882386,13.6913497436975,44.374090082668,20.9775018882386,20.9775018882386,46.3183241692309,46.3183241692309,46.3183241692309,0.0716702573839616,0.928329742616038,42.9986779544284,42.9986779544284,42.9986779544284
3,2017Q4,2208,10.454751219434,6.43187905476299,23.5311420300725,10.454751219434,10.454751219434,23.0840906925104,23.0840906925104,23.0840906925104,0.063306306473133,0.936693693526867,21.6227221724767,21.6227221724767,21.6227221724767
3,2018Q1,2160,9.1837800178597,6.02923631586776,18.9210044949947,9.1837800178597,9.1837800178597,19.836964838577,19.836964838577,19.836964838577,0.0767569080292684,0.923243091970732,18.3143407528825,18.3143407528825,18.3143407528825
3,2018Q2,2184,13.8132566247029,10.0064985946899,29.4689349450113,13.8132566247029,13.8132566247029,30.1681524683512,30.1681524683512,30.1681524683512,0.08512925648169,0.91487074351831,27.5999600792942,27.5999600792942,27.5999600792942
3,2018Q3,2208,37.6457705864028,25.6678147354987,84.077912622479,37.6457705864028,37.6457705864028,83.1218614547773,83.1218614547773,83.1218614547773,0.0662430656697233,0.933756934330277,77.6156145278389,77.6156145278389,77.6156145278389
3,2018Q4,2208,9.63305532627809,7.27864020469013,19.5608471147113,9.63305532627809,9.63305532627809,21.269786160422,21.269786160422,21.269786160422,0.0830709524607035,0.916929047539296,19.5028847654403,19.5028847654403,19.5028847654403
3,2019Q1,2160,12.9033581501538,9.01233551636843,28.740770895479,12.9033581501538,12.9033581501538,27.8712536043321,27.8712536043321,27.8712536043321,0.0807175036418316,0.919282496358168,25.621555590022,25.621555590022,25.621555590022
3,2019Q2,2184,30.5392083318925,12.4376275682369,75.0467376643051,30.5392083318925,30.5392083318925,66.6976309968532,66.6976309968532,66.6976309968532,0.0586210249879124,0.941378975012088,62.7877475035522,62.7877475035522,62.7877475035522
3,2019Q3,2208,28.4368107464894,18.8883207766235,63.735788572773,28.4368107464894,28.4368107464894,62.7884781282486,62.7884781282486,62.7884781282486,0.0612036114666998,0.9387963885333,58.9455965083019,58.9455965083019,58.9455965083019
3,2019Q4,2208,8.15821580457368,5.15269993537023,19.5800473043124,8.15821580457368,8.15821580457368,18.0133404964987,18.0133404964987,18.0133404964987,0.0670326212877447,0.932967378712255,16.8058590648697,16.8058590648697,16.8058590648697
3,2020Q1,2184,12.1959715820499,6.39866422996123,30.4260318939885,12.1959715820499,12.1959715820499,26.6360019351969,26.6360019351969,26.6360019351969,0.0456803510960301,0.95431964890397,25.4192600150026,25.4192600150026,25.4192600150026
3,2020Q2,2184,12.8160019580141,6.93114587542943,31.5897458026793,12.8160019580141,12.8160019580141,27.9901482763028,27.9901482763028,27.9901482763028,0.0676564602026174,0.932343539797383,26.0964339233817,26.0964339233817,26.0964339233817
3,2020Q3,2208,18.6167561524204,8.5931769604854,51.3337721364812,18.6167561524204,18.6167561524204,41.1057975845443,41.1057975845443,41.1057975845443,0.0719832464985393,0.928016753501461,38.146868824497,38.146868824497,38.146868824497
3,2020Q4,2208,14.9684755221891,6.59336151951636,42.7691533165878,14.9684755221891,14.9684755221891,33.0503939529935,33.0503939529935,33.0503939529935,0.0781139659107422,0.921886034089258,30.4686966064128,30.4686966064128,30.4686966064128
