Zona,Year,Q,YQ,horas_teo,horas_obs,coverage,WPD_p50,WPD_p90,WPD_mean,E_free,E_usable,FNRR,coh,E_free_lo,E_free_hi
3,2020,2,2020 Q2,2184,1092,0.5,3.60517358538823,22.3761532798385,8.51631066434941,18.5996224909391,9.01254254228898,0.515444867406342,0.484555132593658,,
3,2020,3,2020 Q3,2208,1092,0.494565217391304,3.60517358538823,38.6902397046832,11.8482974654371,26.1610408036851,10.8534324593611,0.585129944148391,0.414870055851609,,
3,2020,4,2020 Q4,2208,972,0.440217391304348,3.60517358538823,24.9046632623699,8.67659004888865,19.1579108279462,8.99009908059087,0.530736980596195,0.469263019403805,,
3,2021,1,2021 Q1,2160,0,0,3.60517358538823,9.23301046379635,4.54860926123308,9.82499600426345,6.45184880656456,0.343323009621088,0.656676990378912,,
3,2021,2,2021 Q2,2184,705,0.322802197802198,3.60517358538823,8.70510898331635,4.09540895980747,8.94437316821951,6.01045315735015,0.328018515740594,0.671981484259406,,
3,2021,3,2021 Q3,2208,1098,0.497282608695652,3.60517358538823,10.4498674661143,5.01490208990679,11.0729038145142,6.93620705485458,0.373587347000819,0.626412652999181,,
3,2021,4,2021 Q4,2208,1092,0.494565217391304,3.60517358538823,4.39691873457817,2.9918234938691,6.60594627446297,5.98428209920803,0.0941067561596961,0.905893243840304,,
3,2022,1,2022 Q1,2160,386,0.178703703703704,3.60517358538823,7.56843138317812,4.02084208269902,8.68501889862989,6.17461240980027,0.289050204510856,0.710949795489144,,
3,2022,2,2022 Q2,2184,1010,0.462454212454213,3.60517358538823,6.19922832962801,3.57850100409733,7.81544619294857,6.04648131425849,0.226342147974368,0.773657852025632,,
3,2022,3,2022 Q3,2208,0,1,3.60517358538823,10.5699469296254,6.39108292308309,10.395496900121,6.48412339104279,0.376256522093973,0.623743477906027,4.44724861473603,22.8390715726419
3,2022,4,2022 Q4,2208,0,1,3.60517358538823,4.07527526798749,3.79321425842793,6.75932509353067,6.3548576718131,0.0598384329975025,0.940161567002498,1.73205353999898,21.0373155304699
3,2023,1,2023 Q1,2160,0,1,3.60517358538823,4.03229924116388,3.77602384769849,5.56039387670958,5.25517995608824,0.0548907015202222,0.945109298479778,0.826882073723501,22.5585911299946
3,2023,2,2023 Q2,2184,0,1,3.60517358538823,5.07568609304847,4.19337858845233,4.99754703070168,4.2299934499855,0.153586064523422,0.846413935476578,0.370444719512342,25.2473705603231
3,2023,3,2023 Q3,2208,0,1,3.60517358538823,8.76429173225931,5.66882084413666,6.52551268298245,4.37332459509085,0.329811340878116,0.670188659121884,0.175367288372309,44.7848682255374
3,2023,4,2023 Q4,2208,0,1,3.60517358538823,3.28320619269729,3.47638662831185,3.93878317939171,3.93878317939171,0,1,0,42.322009071121
3,2024,1,2024 Q1,2184,0,1,3.60517358538823,3.24693718766628,3.46187902629945,4.07076904341845,4.07076904341845,0,1,0,44.7848682255374
3,2024,2,2024 Q2,2184,0,1,3.60517358538823,4.12748864337936,3.81409960858468,3.62611547148786,3.38778793229123,0.0657253033088978,0.934274696691102,0,44.7848682255374
3,2024,3,2024 Q3,2208,0,1,3.60517358538823,7.24043477576734,5.05927806153987,4.88721363580788,3.53886617453632,0.275892883297021,0.724107116702979,0,44.7848682255374
